location_key,country_code,state_abbr,state,date,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested
US_AK,US,AK,Alaska,2020-01-22,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-01-23,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-01-24,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-01-25,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-01-26,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-01-27,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-01-28,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-01-29,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-01-30,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-01-31,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-02-01,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-02-02,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-02-03,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-02-04,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-02-05,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-02-06,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-02-07,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-02-08,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-02-09,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-02-10,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-02-11,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-02-12,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-02-13,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-02-14,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-02-15,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-02-16,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-02-17,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-02-18,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-02-19,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-02-20,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-02-21,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-02-22,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-02-23,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-02-24,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-02-25,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-02-26,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-02-27,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-02-28,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-02-29,0,0,NA,NA,0,0,NA,NA
US_AK,US,AK,Alaska,2020-03-01,0,0,NA,4,0,0,NA,4
US_AK,US,AK,Alaska,2020-03-02,0,0,NA,1,0,0,NA,5
US_AK,US,AK,Alaska,2020-03-03,0,0,NA,1,0,0,NA,6
US_AK,US,AK,Alaska,2020-03-04,0,0,NA,6,0,0,NA,12
US_AK,US,AK,Alaska,2020-03-05,0,0,NA,6,0,0,NA,18
US_AK,US,AK,Alaska,2020-03-06,0,0,NA,9,0,0,NA,27
US_AK,US,AK,Alaska,2020-03-07,0,0,NA,5,0,0,NA,32
US_AK,US,AK,Alaska,2020-03-08,0,0,NA,8,0,0,NA,40
US_AK,US,AK,Alaska,2020-03-09,0,0,NA,19,0,0,NA,59
US_AK,US,AK,Alaska,2020-03-10,0,0,NA,17,0,0,NA,76
US_AK,US,AK,Alaska,2020-03-11,0,0,NA,51,0,0,NA,127
US_AK,US,AK,Alaska,2020-03-12,0,0,NA,79,1,0,NA,206
US_AK,US,AK,Alaska,2020-03-13,0,0,NA,161,1,0,NA,367
US_AK,US,AK,Alaska,2020-03-14,0,0,NA,81,1,0,NA,448
US_AK,US,AK,Alaska,2020-03-15,0,0,NA,78,1,0,NA,526
US_AK,US,AK,Alaska,2020-03-16,3,1,NA,257,3,1,NA,783
US_AK,US,AK,Alaska,2020-03-17,5,0,NA,430,8,1,NA,1213
US_AK,US,AK,Alaska,2020-03-18,3,0,NA,609,11,1,NA,1822
US_AK,US,AK,Alaska,2020-03-19,3,0,NA,621,14,1,NA,2443
US_AK,US,AK,Alaska,2020-03-20,1,0,NA,632,15,1,NA,3075
US_AK,US,AK,Alaska,2020-03-21,10,0,NA,210,25,1,NA,3285
US_AK,US,AK,Alaska,2020-03-22,13,0,NA,174,38,1,NA,3459
US_AK,US,AK,Alaska,2020-03-23,4,0,NA,568,42,1,NA,4027
US_AK,US,AK,Alaska,2020-03-24,7,0,NA,452,49,1,NA,4479
US_AK,US,AK,Alaska,2020-03-25,14,2,NA,566,63,3,NA,5045
US_AK,US,AK,Alaska,2020-03-26,11,0,NA,505,74,3,NA,5550
US_AK,US,AK,Alaska,2020-03-27,17,1,NA,450,91,4,NA,6000
US_AK,US,AK,Alaska,2020-03-28,19,1,NA,413,110,5,NA,6413
US_AK,US,AK,Alaska,2020-03-29,8,1,NA,306,118,6,NA,6719
US_AK,US,AK,Alaska,2020-03-30,10,0,NA,533,128,6,NA,7252
US_AK,US,AK,Alaska,2020-03-31,13,0,NA,611,141,6,NA,7863
US_AK,US,AK,Alaska,2020-04-01,8,0,NA,590,149,6,NA,8453
US_AK,US,AK,Alaska,2020-04-02,11,0,NA,591,160,6,NA,9044
US_AK,US,AK,Alaska,2020-04-03,11,0,NA,476,171,6,NA,9520
US_AK,US,AK,Alaska,2020-04-04,14,1,NA,196,185,7,NA,9716
US_AK,US,AK,Alaska,2020-04-05,6,0,NA,324,191,7,NA,10040
US_AK,US,AK,Alaska,2020-04-06,22,0,NA,493,213,7,NA,10533
US_AK,US,AK,Alaska,2020-04-07,13,1,NA,528,226,8,29,11061
US_AK,US,AK,Alaska,2020-04-08,9,1,3,506,235,9,32,11567
US_AK,US,AK,Alaska,2020-04-09,11,0,17,473,246,9,49,12040
US_AK,US,AK,Alaska,2020-04-10,11,0,6,593,257,9,55,12633
US_AK,US,AK,Alaska,2020-04-11,15,0,8,290,272,9,63,12923
US_AK,US,AK,Alaska,2020-04-12,5,0,3,204,277,9,66,13127
US_AK,US,AK,Alaska,2020-04-13,8,0,19,443,285,9,85,13570
US_AK,US,AK,Alaska,2020-04-14,8,0,13,413,293,9,98,13983
US_AK,US,AK,Alaska,2020-04-15,7,0,8,530,300,9,106,14513
US_AK,US,AK,Alaska,2020-04-16,9,0,4,561,309,9,110,15074
US_AK,US,AK,Alaska,2020-04-17,5,0,18,543,314,9,128,15617
US_AK,US,AK,Alaska,2020-04-18,5,0,19,262,319,9,147,15879
US_AK,US,AK,Alaska,2020-04-19,2,0,6,275,321,9,153,16154
US_AK,US,AK,Alaska,2020-04-20,8,0,8,774,329,9,161,16928
US_AK,US,AK,Alaska,2020-04-21,6,0,7,798,335,9,168,17726
US_AK,US,AK,Alaska,2020-04-22,2,0,28,766,337,9,196,18492
US_AK,US,AK,Alaska,2020-04-23,2,0,13,632,339,9,209,19124
US_AK,US,AK,Alaska,2020-04-24,0,0,-1,658,339,9,208,19782
US_AK,US,AK,Alaska,2020-04-25,2,0,9,475,341,9,217,20257
US_AK,US,AK,Alaska,2020-04-26,4,0,0,437,345,9,217,20694
US_AK,US,AK,Alaska,2020-04-27,6,0,1,1001,351,9,218,21695
US_AK,US,AK,Alaska,2020-04-28,4,0,10,926,355,9,228,22621
US_AK,US,AK,Alaska,2020-04-29,0,0,12,1074,355,9,240,23695
US_AK,US,AK,Alaska,2020-04-30,9,1,12,843,364,10,252,24538
US_AK,US,AK,Alaska,2020-05-01,1,0,2,725,365,10,254,25263
US_AK,US,AK,Alaska,2020-05-02,3,0,7,331,368,10,261,25594
US_AK,US,AK,Alaska,2020-05-03,2,0,1,412,370,10,262,26006
US_AK,US,AK,Alaska,2020-05-04,1,0,1,1440,371,10,263,27446
US_AK,US,AK,Alaska,2020-05-05,1,0,14,1403,372,10,277,28849
US_AK,US,AK,Alaska,2020-05-06,2,0,7,1282,374,10,284,30131
US_AK,US,AK,Alaska,2020-05-07,3,0,7,931,377,10,291,31062
US_AK,US,AK,Alaska,2020-05-08,1,0,14,982,378,10,305,32044
US_AK,US,AK,Alaska,2020-05-09,1,0,13,460,379,10,318,32504
US_AK,US,AK,Alaska,2020-05-10,2,0,6,464,381,10,324,32968
US_AK,US,AK,Alaska,2020-05-11,2,0,4,1476,383,10,328,34444
US_AK,US,AK,Alaska,2020-05-12,1,0,6,1210,384,10,334,35654
US_AK,US,AK,Alaska,2020-05-13,5,1,4,1476,389,11,338,37130
US_AK,US,AK,Alaska,2020-05-14,1,0,1,1390,390,11,339,38520
US_AK,US,AK,Alaska,2020-05-15,4,0,4,1002,394,11,343,39522
US_AK,US,AK,Alaska,2020-05-16,4,0,1,1125,398,11,344,40647
US_AK,US,AK,Alaska,2020-05-17,3,0,0,623,401,11,344,41270
US_AK,US,AK,Alaska,2020-05-18,0,0,1,1848,401,11,345,43118
US_AK,US,AK,Alaska,2020-05-19,3,0,3,1743,404,11,348,44861
US_AK,US,AK,Alaska,2020-05-20,0,0,4,1833,404,11,352,46694
US_AK,US,AK,Alaska,2020-05-21,2,0,4,1599,406,11,356,48293
US_AK,US,AK,Alaska,2020-05-22,4,0,0,1526,410,11,356,49819
US_AK,US,AK,Alaska,2020-05-23,0,0,2,756,410,11,358,50575
US_AK,US,AK,Alaska,2020-05-24,1,0,0,553,411,11,358,51128
US_AK,US,AK,Alaska,2020-05-25,2,0,3,858,413,11,361,51986
US_AK,US,AK,Alaska,2020-05-26,1,0,1,2092,414,11,362,54078
US_AK,US,AK,Alaska,2020-05-27,13,0,2,2920,427,11,364,56998
US_AK,US,AK,Alaska,2020-05-28,5,0,2,1914,432,11,366,58912
US_AK,US,AK,Alaska,2020-05-29,3,1,1,1458,435,12,367,60370
US_AK,US,AK,Alaska,2020-05-30,28,1,1,684,463,13,368,61054
US_AK,US,AK,Alaska,2020-05-31,7,0,0,666,470,13,368,61720
US_AK,US,AK,Alaska,2020-06-01,20,0,0,2321,490,13,368,64041
US_AK,US,AK,Alaska,2020-06-02,18,1,3,1944,508,14,371,65985
US_AK,US,AK,Alaska,2020-06-03,10,0,2,2092,518,14,373,68077
US_AK,US,AK,Alaska,2020-06-04,11,0,3,2087,529,14,376,70164
US_AK,US,AK,Alaska,2020-06-05,12,1,4,1710,541,15,380,71874
US_AK,US,AK,Alaska,2020-06-06,8,0,2,1320,549,15,382,73194
US_AK,US,AK,Alaska,2020-06-07,18,0,0,1059,567,15,382,74253
US_AK,US,AK,Alaska,2020-06-08,11,0,2,2475,578,15,384,76728
US_AK,US,AK,Alaska,2020-06-09,20,0,5,2573,598,15,389,79301
US_AK,US,AK,Alaska,2020-06-10,18,0,3,3097,616,15,392,82398
US_AK,US,AK,Alaska,2020-06-11,14,0,5,3286,630,15,397,85684
US_AK,US,AK,Alaska,2020-06-12,26,0,6,3535,656,15,403,89219
US_AK,US,AK,Alaska,2020-06-13,9,0,2,2178,665,15,405,91397
US_AK,US,AK,Alaska,2020-06-14,3,1,6,2129,668,16,411,93526
US_AK,US,AK,Alaska,2020-06-15,13,0,6,4178,681,16,417,97704
US_AK,US,AK,Alaska,2020-06-16,20,0,12,4275,701,16,429,101979
US_AK,US,AK,Alaska,2020-06-17,12,0,9,3657,713,16,438,105636
US_AK,US,AK,Alaska,2020-06-18,16,0,11,2935,729,16,449,108571
US_AK,US,AK,Alaska,2020-06-19,21,0,8,3145,750,16,457,111716
US_AK,US,AK,Alaska,2020-06-20,11,0,7,1761,761,16,464,113477
US_AK,US,AK,Alaska,2020-06-21,6,0,11,1933,767,16,475,115410
US_AK,US,AK,Alaska,2020-06-22,16,0,16,4635,783,16,491,120045
US_AK,US,AK,Alaska,2020-06-23,14,0,11,4233,797,16,502,124278
US_AK,US,AK,Alaska,2020-06-24,24,0,5,4046,821,16,507,128324
US_AK,US,AK,Alaska,2020-06-25,18,1,6,3354,839,17,513,131678
US_AK,US,AK,Alaska,2020-06-26,19,0,6,4002,858,17,519,135680
US_AK,US,AK,Alaska,2020-06-27,29,0,2,2035,887,17,521,137715
US_AK,US,AK,Alaska,2020-06-28,21,0,0,1984,908,17,521,139699
US_AK,US,AK,Alaska,2020-06-29,36,0,4,5769,944,17,525,145468
US_AK,US,AK,Alaska,2020-06-30,38,1,1,4994,982,18,526,150462
US_AK,US,AK,Alaska,2020-07-01,38,0,2,4490,1020,18,528,154952
US_AK,US,AK,Alaska,2020-07-02,45,0,7,4573,1065,18,535,159525
US_AK,US,AK,Alaska,2020-07-03,49,0,4,2616,1114,18,539,162141
US_AK,US,AK,Alaska,2020-07-04,27,0,5,1715,1141,18,544,163856
US_AK,US,AK,Alaska,2020-07-05,27,0,4,2522,1168,18,548,166378
US_AK,US,AK,Alaska,2020-07-06,18,0,0,5589,1186,18,548,171967
US_AK,US,AK,Alaska,2020-07-07,40,0,12,6017,1226,18,560,177984
US_AK,US,AK,Alaska,2020-07-08,47,2,3,5611,1273,20,563,183595
US_AK,US,AK,Alaska,2020-07-09,50,1,8,4830,1323,21,571,188425
US_AK,US,AK,Alaska,2020-07-10,63,0,17,4867,1386,21,588,193292
US_AK,US,AK,Alaska,2020-07-11,92,0,10,2613,1478,21,598,195905
US_AK,US,AK,Alaska,2020-07-12,59,0,17,2648,1537,21,615,198553
US_AK,US,AK,Alaska,2020-07-13,43,1,5,6383,1580,22,620,204936
US_AK,US,AK,Alaska,2020-07-14,51,3,22,6155,1631,25,642,211091
US_AK,US,AK,Alaska,2020-07-15,63,2,27,4798,1694,27,669,215889
US_AK,US,AK,Alaska,2020-07-16,42,0,19,5060,1736,27,688,220949
US_AK,US,AK,Alaska,2020-07-17,62,0,9,5103,1798,27,697,226052
US_AK,US,AK,Alaska,2020-07-18,83,0,11,2841,1881,27,708,228893
US_AK,US,AK,Alaska,2020-07-19,73,1,4,2584,1954,28,712,231477
US_AK,US,AK,Alaska,2020-07-20,90,0,0,6474,2044,28,712,237951
US_AK,US,AK,Alaska,2020-07-21,94,2,25,6106,2138,30,737,244057
US_AK,US,AK,Alaska,2020-07-22,64,0,16,5994,2202,30,753,250051
US_AK,US,AK,Alaska,2020-07-23,56,0,34,6076,2258,30,787,256127
US_AK,US,AK,Alaska,2020-07-24,88,2,13,4732,2346,32,800,260859
US_AK,US,AK,Alaska,2020-07-25,185,0,15,3300,2531,32,815,264159
US_AK,US,AK,Alaska,2020-07-26,94,0,2,2708,2625,32,817,266867
US_AK,US,AK,Alaska,2020-07-27,109,1,0,6331,2734,33,817,273198
US_AK,US,AK,Alaska,2020-07-28,68,0,19,6077,2802,33,836,279275
US_AK,US,AK,Alaska,2020-07-29,84,0,18,5458,2886,33,854,284733
US_AK,US,AK,Alaska,2020-07-30,107,0,31,4545,2993,33,885,289278
US_AK,US,AK,Alaska,2020-07-31,145,1,13,5103,3138,34,898,294381
US_AK,US,AK,Alaska,2020-08-01,135,2,32,2968,3273,36,930,297349
US_AK,US,AK,Alaska,2020-08-02,59,0,2,2499,3332,36,932,299848
US_AK,US,AK,Alaska,2020-08-03,60,1,14,7063,3392,37,946,306911
US_AK,US,AK,Alaska,2020-08-04,55,1,41,5718,3447,38,987,312629
US_AK,US,AK,Alaska,2020-08-05,40,0,30,5680,3487,38,1017,318309
US_AK,US,AK,Alaska,2020-08-06,55,2,203,5217,3542,40,1220,323526
US_AK,US,AK,Alaska,2020-08-07,79,0,18,5726,3621,40,1238,329252
US_AK,US,AK,Alaska,2020-08-08,98,2,16,3317,3719,42,1254,332569
US_AK,US,AK,Alaska,2020-08-09,68,0,15,2673,3787,42,1269,335242
US_AK,US,AK,Alaska,2020-08-10,49,0,63,7720,3836,42,1332,342962
US_AK,US,AK,Alaska,2020-08-11,61,1,12,6490,3897,43,1344,349452
US_AK,US,AK,Alaska,2020-08-12,81,0,15,6202,3978,43,1359,355654
US_AK,US,AK,Alaska,2020-08-13,100,3,1,5701,4078,46,1360,361355
US_AK,US,AK,Alaska,2020-08-14,84,0,11,5936,4162,46,1371,367291
US_AK,US,AK,Alaska,2020-08-15,102,1,13,3085,4264,47,1384,370376
US_AK,US,AK,Alaska,2020-08-16,50,3,34,2628,4314,50,1418,373004
US_AK,US,AK,Alaska,2020-08-17,66,0,14,7547,4380,50,1432,380551
US_AK,US,AK,Alaska,2020-08-18,73,0,36,6760,4453,50,1468,387311
US_AK,US,AK,Alaska,2020-08-19,83,0,33,5607,4536,50,1501,392918
US_AK,US,AK,Alaska,2020-08-20,69,0,12,5513,4605,50,1513,398431
US_AK,US,AK,Alaska,2020-08-21,88,0,88,6056,4693,50,1601,404487
US_AK,US,AK,Alaska,2020-08-22,66,0,85,3020,4759,50,1686,407507
US_AK,US,AK,Alaska,2020-08-23,72,0,59,2562,4831,50,1745,410069
US_AK,US,AK,Alaska,2020-08-24,33,0,116,7326,4864,50,1861,417395
US_AK,US,AK,Alaska,2020-08-25,52,0,106,6558,4916,50,1967,423953
US_AK,US,AK,Alaska,2020-08-26,85,2,121,5459,5001,52,2088,429412
US_AK,US,AK,Alaska,2020-08-27,116,0,21,4396,5117,52,2109,433808
US_AK,US,AK,Alaska,2020-08-28,93,0,74,4812,5210,52,2183,438620
US_AK,US,AK,Alaska,2020-08-29,43,0,18,2679,5253,52,2201,441299
US_AK,US,AK,Alaska,2020-08-30,36,0,32,2242,5289,52,2233,443541
US_AK,US,AK,Alaska,2020-08-31,35,0,5,6796,5324,52,2238,450337
US_AK,US,AK,Alaska,2020-09-01,65,1,8,6637,5389,53,2246,456974
US_AK,US,AK,Alaska,2020-09-02,86,0,35,5169,5475,53,2281,462143
US_AK,US,AK,Alaska,2020-09-03,119,2,7,4205,5594,55,2288,466348
US_AK,US,AK,Alaska,2020-09-04,87,0,7,4481,5681,55,2295,470829
US_AK,US,AK,Alaska,2020-09-05,94,1,26,2321,5775,56,2321,473150
US_AK,US,AK,Alaska,2020-09-06,34,1,2,2111,5809,57,2323,475261
US_AK,US,AK,Alaska,2020-09-07,34,1,0,2707,5843,58,2323,477968
US_AK,US,AK,Alaska,2020-09-08,65,0,16,7731,5908,58,2339,485699
US_AK,US,AK,Alaska,2020-09-09,114,0,1,6040,6022,58,2340,491739
US_AK,US,AK,Alaska,2020-09-10,89,0,11,5034,6111,58,2351,496773
US_AK,US,AK,Alaska,2020-09-11,103,1,8,5399,6214,59,2359,502172
US_AK,US,AK,Alaska,2020-09-12,62,0,18,2950,6276,59,2377,505122
US_AK,US,AK,Alaska,2020-09-13,74,0,0,2471,6350,59,2377,507593
US_AK,US,AK,Alaska,2020-09-14,43,0,0,6590,6393,59,2377,514183
US_AK,US,AK,Alaska,2020-09-15,50,0,25,5861,6443,59,2402,520044
US_AK,US,AK,Alaska,2020-09-16,108,0,5,4478,6551,59,2407,524522
US_AK,US,AK,Alaska,2020-09-17,107,1,1,5151,6658,60,2408,529673
US_AK,US,AK,Alaska,2020-09-18,93,1,14,4267,6751,61,2422,533940
US_AK,US,AK,Alaska,2020-09-19,108,1,16,2645,6859,62,2438,536585
US_AK,US,AK,Alaska,2020-09-20,70,1,0,2665,6929,63,2438,539250
US_AK,US,AK,Alaska,2020-09-21,57,0,1,6467,6986,63,2439,545717
US_AK,US,AK,Alaska,2020-09-22,76,1,229,6209,7062,64,2668,551926
US_AK,US,AK,Alaska,2020-09-23,131,2,63,5486,7193,66,2731,557412
US_AK,US,AK,Alaska,2020-09-24,126,2,0,5112,7319,68,2731,562524
US_AK,US,AK,Alaska,2020-09-25,119,0,311,5411,7438,68,3042,567935
US_AK,US,AK,Alaska,2020-09-26,110,0,225,3194,7548,68,3267,571129
US_AK,US,AK,Alaska,2020-09-27,113,0,235,2849,7661,68,3502,573978
US_AK,US,AK,Alaska,2020-09-28,124,0,269,8580,7785,68,3771,582558
US_AK,US,AK,Alaska,2020-09-29,103,1,553,6873,7888,69,4324,589431
US_AK,US,AK,Alaska,2020-09-30,138,2,231,6211,8026,71,4555,595642
US_AK,US,AK,Alaska,2020-10-01,141,2,283,5721,8167,73,4838,601363
US_AK,US,AK,Alaska,2020-10-02,144,0,204,6140,8311,73,5042,607503
US_AK,US,AK,Alaska,2020-10-03,138,1,157,3005,8449,74,5199,610508
US_AK,US,AK,Alaska,2020-10-04,195,1,82,2688,8644,75,5281,613196
US_AK,US,AK,Alaska,2020-10-05,146,0,174,7901,8790,75,5455,621097
US_AK,US,AK,Alaska,2020-10-06,122,2,0,7391,8912,77,5455,628488
US_AK,US,AK,Alaska,2020-10-07,134,1,171,7312,9046,78,5626,635800
US_AK,US,AK,Alaska,2020-10-08,189,1,46,6720,9235,79,5672,642520
US_AK,US,AK,Alaska,2020-10-09,233,1,62,7460,9468,80,5734,649980
US_AK,US,AK,Alaska,2020-10-10,250,2,27,3039,9718,82,5761,653019
US_AK,US,AK,Alaska,2020-10-11,190,1,28,3155,9908,83,5789,656174
US_AK,US,AK,Alaska,2020-10-12,158,3,13,8602,10066,86,5802,664776
US_AK,US,AK,Alaska,2020-10-13,156,2,107,8737,10222,88,5909,673513
US_AK,US,AK,Alaska,2020-10-14,165,0,41,8615,10387,88,5950,682128
US_AK,US,AK,Alaska,2020-10-15,221,1,116,7445,10608,89,6066,689573
US_AK,US,AK,Alaska,2020-10-16,210,2,171,7469,10818,91,6237,697042
US_AK,US,AK,Alaska,2020-10-17,211,0,211,4454,11029,91,6448,701496
US_AK,US,AK,Alaska,2020-10-18,201,0,40,3093,11230,91,6488,704589
US_AK,US,AK,Alaska,2020-10-19,232,2,28,8570,11462,93,6516,713159
US_AK,US,AK,Alaska,2020-10-20,224,2,165,8357,11686,95,6681,721516
US_AK,US,AK,Alaska,2020-10-21,239,0,70,9296,11925,95,6751,730812
US_AK,US,AK,Alaska,2020-10-22,248,2,61,8305,12173,97,6812,739117
US_AK,US,AK,Alaska,2020-10-23,357,0,103,8525,12530,97,6915,747642
US_AK,US,AK,Alaska,2020-10-24,516,3,24,4374,13046,100,6939,752016
US_AK,US,AK,Alaska,2020-10-25,350,2,7,3369,13396,102,6946,755385
US_AK,US,AK,Alaska,2020-10-26,389,3,2,10809,13785,105,6948,766194
US_AK,US,AK,Alaska,2020-10-27,384,3,68,9500,14169,108,7016,775694
US_AK,US,AK,Alaska,2020-10-28,370,4,51,10161,14539,112,7067,785855
US_AK,US,AK,Alaska,2020-10-29,398,4,27,8409,14937,116,7094,794264
US_AK,US,AK,Alaska,2020-10-30,466,0,2,9085,15403,116,7096,803349
US_AK,US,AK,Alaska,2020-10-31,358,0,3,4250,15761,116,7099,807599
US_AK,US,AK,Alaska,2020-11-01,351,4,5,3654,16112,120,7104,811253
US_AK,US,AK,Alaska,2020-11-02,405,2,6,11491,16517,122,7110,822744
US_AK,US,AK,Alaska,2020-11-03,422,3,3,9909,16939,125,7113,832653
US_AK,US,AK,Alaska,2020-11-04,327,0,11,9613,17266,125,7124,842266
US_AK,US,AK,Alaska,2020-11-05,511,0,1,8176,17777,125,7125,850442
US_AK,US,AK,Alaska,2020-11-06,607,4,-3,9674,18384,129,7122,860116
US_AK,US,AK,Alaska,2020-11-07,509,5,35,6763,18893,134,7157,866879
US_AK,US,AK,Alaska,2020-11-08,457,3,4,3798,19350,137,7161,870677
US_AK,US,AK,Alaska,2020-11-09,550,1,0,11653,19900,138,7161,882330
US_AK,US,AK,Alaska,2020-11-10,490,6,0,11065,20390,144,7161,893395
US_AK,US,AK,Alaska,2020-11-11,474,2,-1,8525,20864,146,7160,901920
US_AK,US,AK,Alaska,2020-11-12,615,4,1,12187,21479,150,7161,914107
US_AK,US,AK,Alaska,2020-11-13,755,7,0,12235,22234,157,7161,926342
US_AK,US,AK,Alaska,2020-11-14,626,4,1,6325,22860,161,7162,932667
US_AK,US,AK,Alaska,2020-11-15,559,1,2,4665,23419,162,7164,937332
US_AK,US,AK,Alaska,2020-11-16,641,1,1,13136,24060,163,7165,950468
US_AK,US,AK,Alaska,2020-11-17,577,2,NA,12367,24637,165,NA,962835
US_AK,US,AK,Alaska,2020-11-18,543,4,NA,11805,25180,169,NA,974640
US_AK,US,AK,Alaska,2020-11-19,475,2,NA,12291,25655,171,NA,986931
US_AK,US,AK,Alaska,2020-11-20,672,3,NA,12402,26327,174,NA,999333
US_AK,US,AK,Alaska,2020-11-21,522,2,NA,6551,26849,176,NA,1005884
US_AK,US,AK,Alaska,2020-11-22,506,6,NA,4492,27355,182,NA,1010376
US_AK,US,AK,Alaska,2020-11-23,604,4,NA,13426,27959,186,NA,1023802
US_AK,US,AK,Alaska,2020-11-24,700,2,NA,10632,28659,188,NA,1034434
US_AK,US,AK,Alaska,2020-11-25,633,4,NA,11769,29292,192,NA,1046203
US_AK,US,AK,Alaska,2020-11-26,721,5,NA,2055,30013,197,NA,1048258
US_AK,US,AK,Alaska,2020-11-27,652,6,NA,7820,30665,203,NA,1056078
US_AK,US,AK,Alaska,2020-11-28,639,4,NA,5433,31304,207,NA,1061511
US_AK,US,AK,Alaska,2020-11-29,484,1,NA,4505,31788,208,NA,1066016
US_AK,US,AK,Alaska,2020-11-30,540,3,NA,13718,32328,211,NA,1079734
US_AK,US,AK,Alaska,2020-12-01,709,6,NA,12988,33037,217,NA,1092722
US_AK,US,AK,Alaska,2020-12-02,779,8,NA,10465,33816,225,NA,1103187
US_AK,US,AK,Alaska,2020-12-03,759,1,NA,10125,34575,226,NA,1113312
US_AK,US,AK,Alaska,2020-12-04,885,6,NA,9550,35460,232,NA,1122862
US_AK,US,AK,Alaska,2020-12-05,691,2,NA,5237,36151,234,NA,1128099
US_AK,US,AK,Alaska,2020-12-06,555,3,NA,4233,36706,237,NA,1132332
US_AK,US,AK,Alaska,2020-12-07,553,8,NA,12145,37259,245,NA,1144477
US_AK,US,AK,Alaska,2020-12-08,573,2,NA,11186,37832,247,NA,1155663
US_AK,US,AK,Alaska,2020-12-09,606,5,NA,9237,38438,252,NA,1164900
US_AK,US,AK,Alaska,2020-12-10,595,1,NA,9439,39033,253,NA,1174339
US_AK,US,AK,Alaska,2020-12-11,525,6,NA,8627,39558,259,NA,1182966
US_AK,US,AK,Alaska,2020-12-12,641,3,NA,4813,40199,262,NA,1187779
US_AK,US,AK,Alaska,2020-12-13,411,2,NA,4126,40610,264,NA,1191905
US_AK,US,AK,Alaska,2020-12-14,272,3,NA,11507,40882,267,NA,1203412
US_AK,US,AK,Alaska,2020-12-15,612,2,NA,9851,41494,269,NA,1213263
US_AK,US,AK,Alaska,2020-12-16,361,2,NA,8123,41855,271,NA,1221386
US_AK,US,AK,Alaska,2020-12-17,489,2,NA,7840,42344,273,NA,1229226
US_AK,US,AK,Alaska,2020-12-18,325,1,NA,8831,42669,274,NA,1238057
US_AK,US,AK,Alaska,2020-12-19,180,1,NA,4481,42849,275,NA,1242538
US_AK,US,AK,Alaska,2020-12-20,148,1,NA,3705,42997,276,NA,1246243
US_AK,US,AK,Alaska,2020-12-21,446,0,NA,9442,43443,276,NA,1255685
US_AK,US,AK,Alaska,2020-12-22,363,1,NA,9382,43806,277,NA,1265067
